order_id,order_date,product_id,channel,quantity,sales_amount,discount_amount
O-001198,2026-05-03,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-001199,2026-05-03,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001200,2026-05-03,LR-SHP-001,Naver SmartStore,2,55100.0,2900.0
O-001201,2026-05-03,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-001202,2026-05-03,LR-SHP-001,D2C Store,2,58000.0,0.0
O-001203,2026-05-03,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001204,2026-05-03,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-001205,2026-05-03,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001206,2026-05-03,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-001207,2026-05-03,LR-SHP-001,Kakao Gift,1,23200.0,5800.0
O-001208,2026-05-03,LR-SHP-001,Naver SmartStore,3,87000.0,0.0
O-001209,2026-05-03,LR-SHP-001,Naver SmartStore,1,24650.0,4350.0
O-001210,2026-05-03,LR-SHP-001,Naver SmartStore,1,23200.0,5800.0
O-001211,2026-05-03,LR-SHP-001,Amazon US,1,24650.0,4350.0
O-001212,2026-05-03,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-001213,2026-05-03,LR-SHP-001,D2C Store,2,52200.0,5800.0
O-001214,2026-05-03,LR-CND-002,D2C Store,2,54000.0,0.0
O-001215,2026-05-03,LR-CND-002,D2C Store,2,54000.0,0.0
O-001216,2026-05-03,LR-CND-002,Amazon US,3,81000.0,0.0
O-001217,2026-05-03,LR-CND-002,D2C Store,1,27000.0,0.0
O-001218,2026-05-03,LR-CND-002,Kakao Gift,1,24300.0,2700.0
O-001219,2026-05-03,LR-CND-002,D2C Store,1,27000.0,0.0
O-001220,2026-05-03,LR-CND-002,Naver SmartStore,1,21600.0,5400.0
O-001221,2026-05-03,LR-CND-002,Naver SmartStore,1,22950.0,4050.0
O-001222,2026-05-03,LR-CND-002,D2C Store,1,27000.0,0.0
O-001223,2026-05-03,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-001224,2026-05-03,LR-CND-002,D2C Store,1,25650.0,1350.0
O-001225,2026-05-03,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-001226,2026-05-03,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-001227,2026-05-03,LR-CND-002,Naver SmartStore,1,25650.0,1350.0
O-001228,2026-05-03,LR-CND-002,Naver SmartStore,2,51300.0,2700.0
O-001229,2026-05-03,LR-CND-002,D2C Store,1,22950.0,4050.0
O-001230,2026-05-03,LR-CND-002,D2C Store,2,54000.0,0.0
O-001231,2026-05-03,LR-TRT-003,D2C Store,1,37050.0,1950.0
O-001232,2026-05-03,LR-TRT-003,D2C Store,1,39000.0,0.0
O-001233,2026-05-03,LR-TRT-003,Amazon US,2,74100.0,3900.0
O-001234,2026-05-03,LR-TRT-003,Kakao Gift,1,37050.0,1950.0
O-001235,2026-05-03,LR-TRT-003,D2C Store,2,70200.0,7800.0
O-001236,2026-05-03,LR-TRT-003,D2C Store,3,111150.0,5850.0
O-001237,2026-05-03,LR-TRT-003,Naver SmartStore,1,39000.0,0.0
O-001238,2026-05-03,LR-TRT-003,D2C Store,1,33150.0,5850.0
O-001239,2026-05-03,LR-TRT-003,D2C Store,2,66300.0,11700.0
O-001240,2026-05-03,LR-TRT-003,D2C Store,1,37050.0,1950.0
O-001241,2026-05-03,LR-TRT-003,Kakao Gift,1,39000.0,0.0
O-001242,2026-05-03,LR-TRT-003,Naver SmartStore,1,39000.0,0.0
O-001243,2026-05-03,LR-TRT-003,Amazon US,2,66300.0,11700.0
O-001244,2026-05-03,LR-TRT-003,D2C Store,3,117000.0,0.0
O-001245,2026-05-03,LR-TRT-003,D2C Store,1,39000.0,0.0
O-001246,2026-05-03,LR-OIL-004,D2C Store,2,60800.0,3200.0
O-001247,2026-05-03,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-001248,2026-05-03,LR-OIL-004,D2C Store,1,27200.0,4800.0
O-001249,2026-05-03,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-001250,2026-05-03,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-001251,2026-05-03,LR-OIL-004,D2C Store,1,32000.0,0.0
O-001252,2026-05-03,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-001253,2026-05-03,LR-OIL-004,D2C Store,1,28800.0,3200.0
O-001254,2026-05-03,LR-OIL-004,D2C Store,2,54400.0,9600.0
O-001255,2026-05-03,LR-OIL-004,D2C Store,1,32000.0,0.0
O-001256,2026-05-03,LR-OIL-004,Kakao Gift,1,30400.0,1600.0
O-001257,2026-05-03,LR-OIL-004,D2C Store,2,64000.0,0.0
O-001258,2026-05-03,LR-OIL-004,D2C Store,1,27200.0,4800.0
O-001259,2026-05-03,LR-MSK-005,Naver SmartStore,1,36000.0,0.0
O-001260,2026-05-03,LR-MSK-005,Kakao Gift,1,34200.0,1800.0
O-001261,2026-05-03,LR-MSK-005,Amazon US,1,34200.0,1800.0
O-001262,2026-05-03,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-001263,2026-05-03,LR-MSK-005,Naver SmartStore,1,32400.0,3600.0
O-001264,2026-05-03,LR-MSK-005,D2C Store,1,36000.0,0.0
O-001265,2026-05-03,LR-MSK-005,Naver SmartStore,1,34200.0,1800.0
O-001266,2026-05-03,LR-MSK-005,Naver SmartStore,2,64800.0,7200.0
O-001267,2026-05-03,LR-MSK-005,D2C Store,1,34200.0,1800.0
O-001268,2026-05-03,LR-MSK-005,Naver SmartStore,1,30600.0,5400.0
O-001269,2026-05-03,LR-MSK-005,D2C Store,3,97200.0,10800.0
O-001270,2026-05-03,LR-MSK-005,D2C Store,1,36000.0,0.0
O-001271,2026-05-03,LR-MSK-005,D2C Store,1,36000.0,0.0
O-001272,2026-05-03,LR-TON-006,D2C Store,1,26350.0,4650.0
O-001273,2026-05-03,LR-TON-006,D2C Store,1,31000.0,0.0
O-001274,2026-05-03,LR-TON-006,Naver SmartStore,3,93000.0,0.0
O-001275,2026-05-03,LR-TON-006,Kakao Gift,1,27900.0,3100.0
O-001276,2026-05-03,LR-TON-006,D2C Store,1,29450.0,1550.0
O-001277,2026-05-03,LR-TON-006,Naver SmartStore,1,31000.0,0.0
O-001278,2026-05-03,LR-TON-006,D2C Store,2,58900.0,3100.0
O-001279,2026-05-03,LR-TON-006,D2C Store,2,58900.0,3100.0
O-001280,2026-05-03,LR-TON-006,D2C Store,2,58900.0,3100.0
O-001281,2026-05-03,LR-TON-006,D2C Store,1,29450.0,1550.0
O-001282,2026-05-03,LR-TON-006,Naver SmartStore,1,31000.0,0.0
O-001283,2026-05-03,LR-TON-006,D2C Store,1,31000.0,0.0
O-001284,2026-05-03,LR-SER-007,Naver SmartStore,1,30600.0,3400.0
O-001285,2026-05-03,LR-SER-007,D2C Store,1,34000.0,0.0
O-001286,2026-05-03,LR-SER-007,D2C Store,1,30600.0,3400.0
O-001287,2026-05-03,LR-SER-007,D2C Store,1,32300.0,1700.0
O-001288,2026-05-03,LR-SER-007,D2C Store,1,34000.0,0.0
O-001289,2026-05-03,LR-SER-007,D2C Store,1,34000.0,0.0
O-001290,2026-05-03,LR-SER-007,D2C Store,3,96900.0,5100.0
O-001291,2026-05-03,LR-SER-007,Naver SmartStore,1,30600.0,3400.0
O-001292,2026-05-03,LR-SER-007,D2C Store,1,34000.0,0.0
O-001293,2026-05-03,LR-SER-007,D2C Store,3,86700.0,15300.0
O-001294,2026-05-03,LR-SER-007,Naver SmartStore,2,64600.0,3400.0
O-001295,2026-05-03,LR-SER-007,Naver SmartStore,2,68000.0,0.0
O-001296,2026-05-03,LR-SER-007,D2C Store,1,30600.0,3400.0
O-001297,2026-05-03,LR-KIT-008,D2C Store,1,65550.0,3450.0
O-001298,2026-05-03,LR-KIT-008,D2C Store,1,69000.0,0.0
O-001299,2026-05-03,LR-KIT-008,D2C Store,2,131100.0,6900.0
O-001300,2026-05-03,LR-KIT-008,D2C Store,1,69000.0,0.0
O-001301,2026-05-03,LR-KIT-008,Naver SmartStore,1,69000.0,0.0
O-001302,2026-05-03,LR-KIT-008,D2C Store,1,69000.0,0.0
O-001303,2026-05-04,LR-SHP-001,Naver SmartStore,2,49300.0,8700.0
O-001304,2026-05-04,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-001305,2026-05-04,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-001306,2026-05-04,LR-SHP-001,D2C Store,2,52200.0,5800.0
O-001307,2026-05-04,LR-SHP-001,Naver SmartStore,1,26100.0,2900.0
O-001308,2026-05-04,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001309,2026-05-04,LR-SHP-001,Kakao Gift,1,29000.0,0.0
O-001310,2026-05-04,LR-SHP-001,D2C Store,1,24650.0,4350.0
O-001311,2026-05-04,LR-SHP-001,Naver SmartStore,1,26100.0,2900.0
O-001312,2026-05-04,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001313,2026-05-04,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-001314,2026-05-04,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-001315,2026-05-04,LR-SHP-001,D2C Store,1,24650.0,4350.0
O-001316,2026-05-04,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-001317,2026-05-04,LR-SHP-001,Naver SmartStore,2,58000.0,0.0
O-001318,2026-05-04,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001319,2026-05-04,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001320,2026-05-04,LR-SHP-001,Kakao Gift,1,26100.0,2900.0
O-001321,2026-05-04,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-001322,2026-05-04,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001323,2026-05-04,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001324,2026-05-04,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-001325,2026-05-04,LR-SHP-001,D2C Store,3,87000.0,0.0
O-001326,2026-05-04,LR-SHP-001,D2C Store,1,24650.0,4350.0
O-001327,2026-05-04,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001328,2026-05-04,LR-SHP-001,Amazon US,1,29000.0,0.0
O-001329,2026-05-04,LR-SHP-001,Naver SmartStore,1,27550.0,1450.0
O-001330,2026-05-04,LR-CND-002,Kakao Gift,1,22950.0,4050.0
O-001331,2026-05-04,LR-CND-002,D2C Store,1,27000.0,0.0
O-001332,2026-05-04,LR-CND-002,D2C Store,1,24300.0,2700.0
O-001333,2026-05-04,LR-CND-002,D2C Store,1,25650.0,1350.0
O-001334,2026-05-04,LR-CND-002,D2C Store,1,27000.0,0.0
O-001335,2026-05-04,LR-CND-002,D2C Store,1,27000.0,0.0
O-001336,2026-05-04,LR-CND-002,D2C Store,3,72900.0,8100.0
O-001337,2026-05-04,LR-CND-002,D2C Store,1,25650.0,1350.0
O-001338,2026-05-04,LR-CND-002,D2C Store,2,54000.0,0.0
O-001339,2026-05-04,LR-CND-002,Kakao Gift,1,24300.0,2700.0
O-001340,2026-05-04,LR-CND-002,D2C Store,1,21600.0,5400.0
O-001341,2026-05-04,LR-CND-002,Kakao Gift,1,27000.0,0.0
O-001342,2026-05-04,LR-CND-002,D2C Store,1,27000.0,0.0
O-001343,2026-05-04,LR-CND-002,D2C Store,1,27000.0,0.0
O-001344,2026-05-04,LR-CND-002,Amazon US,3,72900.0,8100.0
O-001345,2026-05-04,LR-CND-002,D2C Store,2,48600.0,5400.0
O-001346,2026-05-04,LR-CND-002,D2C Store,1,21600.0,5400.0
O-001347,2026-05-04,LR-CND-002,Amazon US,2,48600.0,5400.0
O-001348,2026-05-04,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-001349,2026-05-04,LR-CND-002,D2C Store,1,27000.0,0.0
O-001350,2026-05-04,LR-CND-002,Naver SmartStore,1,21600.0,5400.0
O-001351,2026-05-04,LR-CND-002,Amazon US,1,27000.0,0.0
O-001352,2026-05-04,LR-TRT-003,D2C Store,2,78000.0,0.0
O-001353,2026-05-04,LR-TRT-003,D2C Store,1,35100.0,3900.0
O-001354,2026-05-04,LR-TRT-003,D2C Store,2,78000.0,0.0
O-001355,2026-05-04,LR-TRT-003,Amazon US,2,78000.0,0.0
O-001356,2026-05-04,LR-TRT-003,D2C Store,1,33150.0,5850.0
O-001357,2026-05-04,LR-TRT-003,Kakao Gift,1,35100.0,3900.0
O-001358,2026-05-04,LR-TRT-003,D2C Store,1,39000.0,0.0
O-001359,2026-05-04,LR-TRT-003,D2C Store,1,39000.0,0.0
O-001360,2026-05-04,LR-TRT-003,Naver SmartStore,2,74100.0,3900.0
O-001361,2026-05-04,LR-TRT-003,D2C Store,1,35100.0,3900.0
O-001362,2026-05-04,LR-TRT-003,Naver SmartStore,1,37050.0,1950.0
O-001363,2026-05-04,LR-TRT-003,Kakao Gift,1,31200.0,7800.0
O-001364,2026-05-04,LR-OIL-004,Amazon US,2,60800.0,3200.0
O-001365,2026-05-04,LR-OIL-004,D2C Store,2,64000.0,0.0
O-001366,2026-05-04,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-001367,2026-05-04,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-001368,2026-05-04,LR-OIL-004,D2C Store,1,28800.0,3200.0
O-001369,2026-05-04,LR-OIL-004,D2C Store,3,86400.0,9600.0
O-001370,2026-05-04,LR-OIL-004,D2C Store,1,32000.0,0.0
O-001371,2026-05-04,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-001372,2026-05-04,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-001373,2026-05-04,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-001374,2026-05-04,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-001375,2026-05-04,LR-OIL-004,D2C Store,1,27200.0,4800.0
O-001376,2026-05-04,LR-OIL-004,D2C Store,1,32000.0,0.0
O-001377,2026-05-04,LR-OIL-004,D2C Store,1,32000.0,0.0
O-001378,2026-05-04,LR-MSK-005,Amazon US,1,36000.0,0.0
O-001379,2026-05-04,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-001380,2026-05-04,LR-MSK-005,Kakao Gift,1,28800.0,7200.0
O-001381,2026-05-04,LR-MSK-005,Naver SmartStore,1,32400.0,3600.0
O-001382,2026-05-04,LR-MSK-005,D2C Store,1,34200.0,1800.0
O-001383,2026-05-04,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-001384,2026-05-04,LR-MSK-005,Naver SmartStore,2,72000.0,0.0
O-001385,2026-05-04,LR-MSK-005,D2C Store,1,36000.0,0.0
O-001386,2026-05-04,LR-MSK-005,D2C Store,1,30600.0,5400.0
O-001387,2026-05-04,LR-MSK-005,Kakao Gift,1,36000.0,0.0
O-001388,2026-05-04,LR-MSK-005,D2C Store,3,108000.0,0.0
O-001389,2026-05-04,LR-TON-006,Naver SmartStore,1,31000.0,0.0
O-001390,2026-05-04,LR-TON-006,D2C Store,1,29450.0,1550.0
O-001391,2026-05-04,LR-TON-006,D2C Store,2,52700.0,9300.0
O-001392,2026-05-04,LR-TON-006,D2C Store,1,29450.0,1550.0
O-001393,2026-05-04,LR-TON-006,D2C Store,1,27900.0,3100.0
O-001394,2026-05-04,LR-TON-006,Kakao Gift,1,29450.0,1550.0
O-001395,2026-05-04,LR-TON-006,D2C Store,1,31000.0,0.0
O-001396,2026-05-04,LR-TON-006,D2C Store,1,31000.0,0.0
O-001397,2026-05-04,LR-TON-006,D2C Store,1,31000.0,0.0
O-001398,2026-05-04,LR-TON-006,Naver SmartStore,2,62000.0,0.0
O-001399,2026-05-04,LR-TON-006,D2C Store,3,93000.0,0.0
O-001400,2026-05-04,LR-TON-006,Naver SmartStore,1,27900.0,3100.0
O-001401,2026-05-04,LR-SER-007,D2C Store,1,34000.0,0.0
O-001402,2026-05-04,LR-SER-007,D2C Store,1,28900.0,5100.0
O-001403,2026-05-04,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-001404,2026-05-04,LR-SER-007,D2C Store,1,34000.0,0.0
O-001405,2026-05-04,LR-SER-007,D2C Store,1,28900.0,5100.0
O-001406,2026-05-04,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-001407,2026-05-04,LR-SER-007,D2C Store,1,30600.0,3400.0
O-001408,2026-05-04,LR-SER-007,D2C Store,1,28900.0,5100.0
O-001409,2026-05-04,LR-SER-007,D2C Store,1,27200.0,6800.0
O-001410,2026-05-04,LR-SER-007,Amazon US,1,34000.0,0.0
O-001411,2026-05-04,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-001412,2026-05-04,LR-SER-007,D2C Store,1,32300.0,1700.0
O-001413,2026-05-04,LR-SER-007,D2C Store,1,32300.0,1700.0
O-001414,2026-05-04,LR-SER-007,Naver SmartStore,1,32300.0,1700.0
O-001415,2026-05-04,LR-SER-007,D2C Store,1,34000.0,0.0
O-001416,2026-05-04,LR-SER-007,Naver SmartStore,1,34000.0,0.0
O-001417,2026-05-04,LR-KIT-008,D2C Store,2,138000.0,0.0
O-001418,2026-05-04,LR-KIT-008,Amazon US,1,58650.0,10350.0
O-001419,2026-05-04,LR-KIT-008,D2C Store,1,69000.0,0.0
O-001420,2026-05-04,LR-KIT-008,D2C Store,1,69000.0,0.0
O-001421,2026-05-04,LR-KIT-008,D2C Store,1,69000.0,0.0
O-001422,2026-05-05,LR-SHP-001,D2C Store,2,58000.0,0.0
O-001423,2026-05-05,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001424,2026-05-05,LR-SHP-001,Naver SmartStore,2,49300.0,8700.0
O-001425,2026-05-05,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-001426,2026-05-05,LR-SHP-001,Kakao Gift,2,58000.0,0.0
O-001427,2026-05-05,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-001428,2026-05-05,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-001429,2026-05-05,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001430,2026-05-05,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001431,2026-05-05,LR-SHP-001,Naver SmartStore,1,26100.0,2900.0
O-001432,2026-05-05,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001433,2026-05-05,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-001434,2026-05-05,LR-SHP-001,Naver SmartStore,3,87000.0,0.0
O-001435,2026-05-05,LR-SHP-001,Amazon US,1,26100.0,2900.0
O-001436,2026-05-05,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-001437,2026-05-05,LR-SHP-001,Kakao Gift,1,29000.0,0.0
O-001438,2026-05-05,LR-SHP-001,D2C Store,2,52200.0,5800.0
O-001439,2026-05-05,LR-SHP-001,Naver SmartStore,2,58000.0,0.0
O-001440,2026-05-05,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-001441,2026-05-05,LR-CND-002,D2C Store,1,24300.0,2700.0
O-001442,2026-05-05,LR-CND-002,Naver SmartStore,3,81000.0,0.0
O-001443,2026-05-05,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-001444,2026-05-05,LR-CND-002,D2C Store,1,22950.0,4050.0
O-001445,2026-05-05,LR-CND-002,D2C Store,1,25650.0,1350.0
O-001446,2026-05-05,LR-CND-002,D2C Store,2,45900.0,8100.0
O-001447,2026-05-05,LR-CND-002,D2C Store,1,25650.0,1350.0
O-001448,2026-05-05,LR-CND-002,D2C Store,1,27000.0,0.0
O-001449,2026-05-05,LR-CND-002,D2C Store,2,54000.0,0.0
O-001450,2026-05-05,LR-CND-002,Naver SmartStore,2,54000.0,0.0
O-001451,2026-05-05,LR-CND-002,D2C Store,1,27000.0,0.0
O-001452,2026-05-05,LR-CND-002,Amazon US,1,25650.0,1350.0
O-001453,2026-05-05,LR-CND-002,D2C Store,3,76950.0,4050.0
O-001454,2026-05-05,LR-CND-002,Naver SmartStore,1,24300.0,2700.0
O-001455,2026-05-05,LR-CND-002,Amazon US,1,27000.0,0.0
O-001456,2026-05-05,LR-CND-002,Naver SmartStore,2,48600.0,5400.0
O-001457,2026-05-05,LR-CND-002,Naver SmartStore,1,27000.0,0.0
O-001458,2026-05-05,LR-CND-002,Kakao Gift,1,27000.0,0.0
O-001459,2026-05-05,LR-CND-002,D2C Store,1,27000.0,0.0
O-001460,2026-05-05,LR-TRT-003,Naver SmartStore,1,39000.0,0.0
O-001461,2026-05-05,LR-TRT-003,Kakao Gift,1,35100.0,3900.0
O-001462,2026-05-05,LR-TRT-003,D2C Store,1,39000.0,0.0
O-001463,2026-05-05,LR-TRT-003,D2C Store,1,39000.0,0.0
O-001464,2026-05-05,LR-TRT-003,D2C Store,1,37050.0,1950.0
O-001465,2026-05-05,LR-TRT-003,Kakao Gift,1,39000.0,0.0
O-001466,2026-05-05,LR-TRT-003,Naver SmartStore,2,78000.0,0.0
O-001467,2026-05-05,LR-TRT-003,D2C Store,1,37050.0,1950.0
O-001468,2026-05-05,LR-TRT-003,D2C Store,1,37050.0,1950.0
O-001469,2026-05-05,LR-TRT-003,Naver SmartStore,1,39000.0,0.0
O-001470,2026-05-05,LR-TRT-003,D2C Store,1,37050.0,1950.0
O-001471,2026-05-05,LR-TRT-003,Kakao Gift,2,78000.0,0.0
O-001472,2026-05-05,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-001473,2026-05-05,LR-OIL-004,Naver SmartStore,1,28800.0,3200.0
O-001474,2026-05-05,LR-OIL-004,D2C Store,1,28800.0,3200.0
O-001475,2026-05-05,LR-OIL-004,D2C Store,1,30400.0,1600.0
O-001476,2026-05-05,LR-OIL-004,D2C Store,2,64000.0,0.0
O-001477,2026-05-05,LR-OIL-004,Naver SmartStore,2,64000.0,0.0
O-001478,2026-05-05,LR-OIL-004,Amazon US,1,30400.0,1600.0
O-001479,2026-05-05,LR-OIL-004,Naver SmartStore,1,32000.0,0.0
O-001480,2026-05-05,LR-OIL-004,D2C Store,2,64000.0,0.0
O-001481,2026-05-05,LR-OIL-004,Amazon US,1,32000.0,0.0
O-001482,2026-05-05,LR-OIL-004,Naver SmartStore,3,96000.0,0.0
O-001483,2026-05-05,LR-OIL-004,D2C Store,1,32000.0,0.0
O-001484,2026-05-05,LR-MSK-005,D2C Store,1,32400.0,3600.0
O-001485,2026-05-05,LR-MSK-005,D2C Store,1,34200.0,1800.0
O-001486,2026-05-05,LR-MSK-005,Kakao Gift,1,34200.0,1800.0
O-001487,2026-05-05,LR-MSK-005,D2C Store,1,36000.0,0.0
O-001488,2026-05-05,LR-MSK-005,Amazon US,1,36000.0,0.0
O-001489,2026-05-05,LR-MSK-005,D2C Store,1,36000.0,0.0
O-001490,2026-05-05,LR-MSK-005,D2C Store,3,108000.0,0.0
O-001491,2026-05-05,LR-MSK-005,Naver SmartStore,2,72000.0,0.0
O-001492,2026-05-05,LR-MSK-005,D2C Store,1,34200.0,1800.0
O-001493,2026-05-05,LR-MSK-005,D2C Store,2,61200.0,10800.0
O-001494,2026-05-05,LR-MSK-005,D2C Store,3,108000.0,0.0
O-001495,2026-05-05,LR-TON-006,Naver SmartStore,2,49600.0,12400.0
O-001496,2026-05-05,LR-TON-006,D2C Store,1,24800.0,6200.0
O-001497,2026-05-05,LR-TON-006,Kakao Gift,1,31000.0,0.0
O-001498,2026-05-05,LR-TON-006,Naver SmartStore,1,27900.0,3100.0
O-001499,2026-05-05,LR-TON-006,D2C Store,1,29450.0,1550.0
O-001500,2026-05-05,LR-TON-006,D2C Store,2,62000.0,0.0
O-001501,2026-05-05,LR-TON-006,D2C Store,1,31000.0,0.0
O-001502,2026-05-05,LR-TON-006,Naver SmartStore,1,31000.0,0.0
O-001503,2026-05-05,LR-TON-006,Kakao Gift,1,31000.0,0.0
O-001504,2026-05-05,LR-TON-006,Naver SmartStore,2,55800.0,6200.0
O-001505,2026-05-05,LR-TON-006,Naver SmartStore,1,27900.0,3100.0
O-001506,2026-05-05,LR-TON-006,Naver SmartStore,1,26350.0,4650.0
O-001507,2026-05-05,LR-TON-006,D2C Store,1,27900.0,3100.0
O-001508,2026-05-05,LR-SER-007,Naver SmartStore,2,68000.0,0.0
O-001509,2026-05-05,LR-SER-007,Kakao Gift,1,28900.0,5100.0
O-001510,2026-05-05,LR-SER-007,Naver SmartStore,1,32300.0,1700.0
O-001511,2026-05-05,LR-SER-007,D2C Store,1,30600.0,3400.0
O-001512,2026-05-05,LR-SER-007,D2C Store,1,34000.0,0.0
O-001513,2026-05-05,LR-SER-007,D2C Store,1,32300.0,1700.0
O-001514,2026-05-05,LR-SER-007,D2C Store,1,30600.0,3400.0
O-001515,2026-05-05,LR-SER-007,D2C Store,1,32300.0,1700.0
O-001516,2026-05-05,LR-SER-007,D2C Store,1,34000.0,0.0
O-001517,2026-05-05,LR-SER-007,D2C Store,1,34000.0,0.0
O-001518,2026-05-05,LR-SER-007,D2C Store,1,34000.0,0.0
O-001519,2026-05-05,LR-SER-007,D2C Store,1,30600.0,3400.0
O-001520,2026-05-05,LR-KIT-008,D2C Store,1,65550.0,3450.0
O-001521,2026-05-05,LR-KIT-008,Naver SmartStore,1,69000.0,0.0
O-001522,2026-05-05,LR-KIT-008,D2C Store,2,138000.0,0.0
O-001523,2026-05-05,LR-KIT-008,Kakao Gift,2,138000.0,0.0
O-001524,2026-05-05,LR-KIT-008,D2C Store,1,65550.0,3450.0
O-001525,2026-05-05,LR-KIT-008,Naver SmartStore,1,69000.0,0.0
O-001526,2026-05-06,LR-SHP-001,Amazon US,3,82650.0,4350.0
O-001527,2026-05-06,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001528,2026-05-06,LR-SHP-001,D2C Store,2,58000.0,0.0
O-001529,2026-05-06,LR-SHP-001,D2C Store,2,49300.0,8700.0
O-001530,2026-05-06,LR-SHP-001,Kakao Gift,1,24650.0,4350.0
O-001531,2026-05-06,LR-SHP-001,D2C Store,2,52200.0,5800.0
O-001532,2026-05-06,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001533,2026-05-06,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001534,2026-05-06,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-001535,2026-05-06,LR-SHP-001,D2C Store,1,26100.0,2900.0
O-001536,2026-05-06,LR-SHP-001,Naver SmartStore,1,29000.0,0.0
O-001537,2026-05-06,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001538,2026-05-06,LR-SHP-001,Naver SmartStore,1,26100.0,2900.0
O-001539,2026-05-06,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-001540,2026-05-06,LR-SHP-001,Kakao Gift,1,29000.0,0.0
O-001541,2026-05-06,LR-SHP-001,D2C Store,1,24650.0,4350.0
O-001542,2026-05-06,LR-SHP-001,D2C Store,2,55100.0,2900.0
O-001543,2026-05-06,LR-SHP-001,D2C Store,1,23200.0,5800.0
O-001544,2026-05-06,LR-SHP-001,D2C Store,1,24650.0,4350.0
O-001545,2026-05-06,LR-SHP-001,D2C Store,1,27550.0,1450.0
O-001546,2026-05-06,LR-SHP-001,D2C Store,2,58000.0,0.0
O-001547,2026-05-06,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001548,2026-05-06,LR-SHP-001,D2C Store,1,29000.0,0.0
O-001549,2026-05-06,LR-SHP-001,Amazon US,1,29000.0,0.0
O-001550,2026-05-06,LR-SHP-001,Naver SmartStore,1,26100.0,2900.0
O-001551,2026-05-06,LR-SHP-001,Naver SmartStore,2,49300.0,8700.0
O-001552,2026-05-06,LR-CND-002,D2C Store,1,25650.0,1350.0
O-001553,2026-05-06,LR-CND-002,Naver SmartStore,1,22950.0,4050.0
O-001554,2026-05-06,LR-CND-002,Amazon US,1,27000.0,0.0
